channelId,title,description,customUrl,subscribers,views,videos,hiddenSubscribers,publishedAt,country,defaultLanguage,keywords,uploadsPlaylistId,topics,query
UCXmlTEN3sstjHJo5gdB3Z3g,IMPACT 80/20,"IMPACT 80/20 on digile spetsialiseerunud reklaamiagentuur. Oma tegemistes keskendume just neile 20 protsendile, mis 80 protsenti tulemusi ja edu toovad. Ei mingit puusalt tulistamist lootuses, et ehk läheb täppi. Meie eesmärk on panna Sinu sõnum kõlama.

***

IMPACT 80/20 is an ad agency focusing on the digital. In finding the 20 percent that works, we can beat the game and make sure you get your message across. No more pushing buttons and hoping for the best.",@impact8020,308,174866,33,False,2017-02-23T07:47:46Z,EE,,"impact8020 ""full stack marketing"" ""impact marketing meetup"" imm",UUXmlTEN3sstjHJo5gdB3Z3g,"https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Business",eesti äri
UCm8vBbpnqlnu-lPTIS_aW3w,NÖÖK,"NÖÖK  ‹nöögi 21› ‹s›
1. nöökamine, nöökimine, pilkamine, nööge. Neil käib omavaheline vaimukas nöök. Muudkui kannata teiste nööki! 
2. kiusamine, kius; kimbatus, häda, paha lugu. Niisugune nöök ajab hinge täis. Kartulivõtmine vihma ja poriga on igavene nöök. | ‹adjektiivselt›. See on küll nöök lugu. [EKSS]

- - -

NÖÖK on sketšikanal.
NÖÖK valmib entusiastlike filmiinimeste hobina.
NÖÖK kestab aasta aega - juba 2016. aasta lõpus paneme uksed kinni!
NÖÖK arvab, et kõige üle saab naerda. Ka iseend",@nook2935,786,117616,5,False,2015-12-17T08:41:15Z,EE,,Sketch comedy,UUm8vBbpnqlnu-lPTIS_aW3w,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Entertainment",eesti meelelahutus
UCSpU5yjle7PyAW9S3IYlkDA,Eesti Padeli Liit,"EPL-i ametlik Youtube kanal. Kanalil näed kõige hilisema võistluse otseülekannet ning mängu parimatest hetkedest kokkuvõtet. Videod tehtud A, B ja C klassi finaalidest. ",@eestipadeliliit,52,3313,10,False,2023-11-02T19:33:48.686177Z,EE,et,"""eesti padel liit""",UUSpU5yjle7PyAW9S3IYlkDA,"https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti sport
UC0p7jbC2drVINwTVTLWyQ8g,NDEco,The official YouTube page of NDEco Vertical Feed Mixers.  produce efficiently.,@ndecotmr,557,288844,27,False,2016-08-12T19:42:05Z,,,,UU0p7jbC2drVINwTVTLWyQ8g,https://en.wikipedia.org/wiki/Knowledge,mängime
UC2tdjDGmsbfRMHtWeC2jOSQ,Ottniell Jürissaar,"Eesti helilooja, luuletaja ja kirjanik,
Ottniell Jürisaar
Trellide taga sündinud laulud
Metsavennalaulud

1. Eesti lugu
2. Kui õitses õunapuu
3. Ei tea su nime
4. Taigatuul
5. Sini-must-valge
6. Siber
7. Eesti soo on alati vaba
8. Eestimaa hällilaul
9. Metsaveli Mikki
10. Patareivangla kuplee
11. Surra jõuab veel
12. Ei! Ei! Tuhat korda ei!
13. Nokturn
14. Maad ära viia ei saa
15. Eesti peab saama vabaks
16. Sõnatu laul. Kontrastid. Nostalgia (3 akordionipala)
17. Sõnajalaõis
18. Kui 700 aastat ",@ottnielljurissaar2075,47,22083,18,False,2016-11-29T06:24:28Z,,,,UU2tdjDGmsbfRMHtWeC2jOSQ,https://en.wikipedia.org/wiki/Music,eesti muusika
UCPPrleY4f_q0tDVU3wFvxCA,Kerli Djomina,Jagan oma bikiinifitnessi teekonda - sügis 2024 uuesti lavale! 👙,@kerlidjomina,618,65025,42,False,2012-03-09T16:36:58Z,,,,UUPPrleY4f_q0tDVU3wFvxCA,"https://en.wikipedia.org/wiki/Physical_fitness, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Health",eesti vlog
UCQv-35yYpI5Aq_p4dsFFCjA,Narva United FC,"🇪🇪 Estonian Futsal Club ⚽️
🇪🇪🥇16/17
🇪🇪🥈17/18, 15/16, 12/13
🇪🇪🥉19/20, 20/21

Contact for business/collaboration: nrvutd@gmail.com
",@narvaunitedfc,458,136587,122,False,2013-03-04T20:30:31Z,EE,en,"""Narva United"" Futsal Narva ""Нарва Юнайтед"" ""Футзал в Эстонии"" Мини-футбол Saalijalgpall ""FC Narva United"" ""FC Cosmos VS Narva United FC"" ""Narva United vs NPM Silmet"" ""See on futsal"" ""coolbet saaliliiga"" futsal soccer ""coolbet saalijalgpall""",UUQv-35yYpI5Aq_p4dsFFCjA,"https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Association_football",narva
UCqcG_jKy-iokFnAYDcsbwGw,LIFE TV EESTI,"LIFE TV - Kristlik kanal. Asutatud 1995. aastal. 
Kaabelvõrgud, Internet Online ja IPTV. Olemas 2 kanali versiooni.

LIFE TV ESTONIA (RUS/EST) | LIFE TV EUROPE (RUS) 

1) LIFE TV internetis Online (RUS/EST) - www.lifetv.ee
PC | MAC | iPhone | Android | Smart TV | 500/1000/2000 kbs

2) IPTV seadmeid, telerid. Android TV, Apple TV 
HLS -2 Mbit/s / IPTV PRO, VLC Player, Larix Player
LIFE TV EUROPE [RUS] - https://lifetv.bitflip.ee/alt/europe.m3u8 
LIFE TV ESTONIA [RUS/EST] - https://lifetv.bitflip.",@lifetveesti,196,2399,3,False,2015-01-07T15:57:46Z,EE,,Kristlik Jumal Armastus Jeesus,UUqcG_jKy-iokFnAYDcsbwGw,"https://en.wikipedia.org/wiki/Society, https://en.wikipedia.org/wiki/Religion",eesti youtuber
UC3wd_FxGyxqNX0jXUQxUY8w,Allan Kasuk - Topic,,,19,4366,5,False,2018-09-16T02:54:34Z,,,,UU3wd_FxGyxqNX0jXUQxUY8w,"https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Independent_music",eesti teater
UC2O8gProztyc9YCO_OJ_x9g,Eesti Saalihoki Liit,,@eestisaalihokiliit6168,130,15046,73,False,2018-10-09T17:23:22Z,,,,UU2O8gProztyc9YCO_OJ_x9g,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Association_football, https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Basketball",eesti jalgpall
UCwDpXR5lCCMwwivkWglFwYw,Emma ja Karo Bff,Tere meie oleme parimad bff ja õed ja meeldib challengeid teha😎😎💛,@emmajakarobff9577,30,3396,22,False,2017-07-22T09:32:01Z,,,,UUwDpXR5lCCMwwivkWglFwYw,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Hobby",kuidas teha
UCSw6d0-m2pd5SZTAyMF_jug,7Blaze Social,"Teretulemast Eesti sotsiaalmeedia taskuhäälingu Youtube'i kanalisse. Vaata meie videosid, mis on mõeldud ettevõtjatele, turundajatele ja kõikidele, kes tegutsevad internetis enda arendamise eesmärgil.
Ära unusta meie kanalit oma uudisvoogu lisada, vajutades nuppu ""Telli"" (Subscribe).",@7blazesocial,327,118583,59,False,2016-07-28T06:51:23Z,EE,,social media marketing podcast sotsiaalmeedia turundus reklaam müük,UUSw6d0-m2pd5SZTAyMF_jug,,eesti taskuhääling
UCh3_j1E6js_48BvW9wkf5dA,Sannuka,"
Minu elu, hetked ja seiklused. Vaata, mis mind igapäevaselt inspireerib!
",@sannuka,8,1597,11,False,2019-09-08T21:32:56Z,,,,UUh3_j1E6js_48BvW9wkf5dA,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",minu elu
UCeKWTGCrJCmzwWYAhw_RFfg,NEFF Eesti,"TERE TULEMAST NEFFI KÖÖGILUGUDE JUURDE

Kokad on meie inspiratsioon. Nad jagavad oma armastust suurepärase tervisliku toidu ja huvi uute viiside vastu, kuidas hõrgud road lauale tuua. Meie köögilood räägivad inimestest, kes kasvatavad, töötlevad ja hangivad parimaid toiduaineid: nende toit sütitab meis kire toiduvalmistamine nauditavaks muuta. Head isu.",@neffeesti8307,2,112078,1,False,2020-10-19T05:52:54.566822Z,,,,UUeKWTGCrJCmzwWYAhw_RFfg,,eesti toit
UC_6siipvX3bLQmsRI6t6ulg,Estonian standup comedy translated,"Estonian stand-up comedy translated offers various of estonian based stand up comedians videos translated into english

The purpose of this channel is to raise the awareness of estonian stand up comedy. All videos are translated into english.

Legal:
All the shared content on this channel belong to © 2024 Comedy Estonia . This channel is only made for entertainment purposes and this channel will never be monetised (no income will be earned from the content being shared). 

Under section 107 of t",@esuct5156,36,16023,10,False,2021-05-22T07:00:56.491678Z,,en-GB,,UU_6siipvX3bLQmsRI6t6ulg,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Humour, https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Society",eesti äri
UCf8faK3kehv1UBlFHyp7mUg,Taska Film,"Taska Film on Eesti juhtiv filmitootmisettevõte alates 2000. aastast. Produtsent Kristian Taska loodud produktsioonifirma on spetsialiseerunud ajalooliste mängufilmide tootmisele. Taska Filmi toodetud filmide hulgast leiab ühed kõige
vaadatumad Eesti filmid, muuhulgas “Apteeker Melchiori” triloogia, “Nimed marmortahvlil” (2002) ja “1944” (2015).
",@taskafilm,550,633731,32,False,2010-10-12T18:36:13Z,,,"""taska film"" ""kristian taska""",UUf8faK3kehv1UBlFHyp7mUg,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film",eesti filmid
UC7b2-7H-V7fcGPV4NMkrGLg,AJULOPUTUS,“Tegu on satiiriga!”,@ajuloputus,2500,218905,24,False,2023-11-14T09:27:43.405241Z,,,,UU7b2-7H-V7fcGPV4NMkrGLg,"https://en.wikipedia.org/wiki/Health, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti podcast
UCKthfeXXs8hvOBofUU8LWcA,InnukasInno,,@innukasinno,78,494860,16,False,2010-02-10T22:26:55Z,,,,UUKthfeXXs8hvOBofUU8LWcA,https://en.wikipedia.org/wiki/Lifestyle_(sociology),eesti korvpall
UC8n03oA87G-1biwogYtfn2A,StoTheR,"Hei hei !
Olen vari, kummitus ja mis iganes veel.
Olen kuidagi tagasi ja ei ole ka. Vaatame mis saab. Kahjuks või õnneks fulltime või iga päeva striimeriks ei saa.
Youtubes enam ei tegele, videoid eraldi ei tee. Olen kolinud striimima Twitch.tv keskonda.
Enamjaolt tulevad siia videod mida minule on tehtud minu striimidest või minu striimide täissalvestused.

MINUST
Tervist kallid sõbrad
Alustasin 2017. aasta detsembril striimimist ning affiliate tuli kohe 2018 jaanuaris.
2020.aastast olin kuni 2",@stother,3370,642398,440,False,2012-06-02T13:47:21Z,EE,,"""StoTheR Ehitajate Gild Minecraft Eesti MitteHDStoTheR Gameplay Eesti eesti keelne mängud"" StoTheR stother mittehdstother MitteHDStOTheR",UU8n03oA87G-1biwogYtfn2A,"https://en.wikipedia.org/wiki/Food, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",vaatame
UCN3uvjd7FxIfRytutPm2STA,Võrumaa Arenduskeskus,,@vorumaaarenduskeskus4956,67,18320,134,False,2018-09-17T11:56:56Z,EE,,,UUN3uvjd7FxIfRytutPm2STA,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Society, https://en.wikipedia.org/wiki/Knowledge",võrumaa
UCpkv_4ErEFDyFMnJsrNV0VA,Eesti Maaülikooli Majandus- ja sotsiaalinstituut,,@eestimaaulikoolimajandus-j247,6,3244,20,False,2017-04-19T05:59:35Z,,,maamajandus,UUpkv_4ErEFDyFMnJsrNV0VA,"https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Society",eesti haridus
UCdXVdoUxVRQx6aiYqF4KVbg,Postimees Podcast,,@postimeespodcast,274,50848,128,False,2024-05-16T10:53:20.864165Z,,,,UUdXVdoUxVRQx6aiYqF4KVbg,"https://en.wikipedia.org/wiki/Society, https://en.wikipedia.org/wiki/Politics",eesti podcast
UCHd5Z7DF6ol69v2b_xipELQ,DisruptiveArtGallery,,@disruptiveartgallery6128,3,1355,10,False,2021-11-22T13:30:25.535253Z,,,,UUHd5Z7DF6ol69v2b_xipELQ,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Hobby, https://en.wikipedia.org/wiki/Music",eesti kunst
UCrk1YQBzZIYUSuxuziFDvSQ,The Land of Slow Living ,"A channel about off-grid living, natural building and printmaking.

Our names  are Laura & Jonas, and we live on the beautiful island Saaremaa in the Baltic sea. 
Here we are building up a small homestead from scratch, that can provide us with food, shelter, energy and water & gives us plenty of inspiration and beauty.  
Laura is a printmaker, she carves mostly woodcuts that can be printed by hand in limited editions and are always nature-inspired. Jonas is an evolving craftsman, loves to work w",@the.land.of.slow.living,28300,1690347,63,False,2020-05-01T14:54:51.011974Z,EE,,,UUrk1YQBzZIYUSuxuziFDvSQ,"https://en.wikipedia.org/wiki/Hobby, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",saaremaa
UCuI7mgOF-vpHPkTgpXcsOaQ,FreshGO,"FreshGO e-toidupoe idee sündis mõttest tuua ühte mugavasse ostukeskkonda kokku supermarketi, turu-, mahe- ning gurmeetooted. Meie jaoks on oluline muuta kõigile kättesaadavaks Eesti väike- ja mahetootjate kaubad, mis suurtesse toidupoodidesse ei jõuagi.
 
Väärtustame säästlikku mõtteviisi. FreshGO-st ostes säästad nii loodust kui oma aega. Kulleriga koju tellitud toit tähendab väiksemat autoliiklust linnatänavatel ja rohkem aega sõpradele, perele ja iseendale.
 
Usume, et toidupood peab olema mu",@freshgo9701,407,792828,11,False,2018-03-02T09:26:15Z,EE,,,UUuI7mgOF-vpHPkTgpXcsOaQ,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film",eesti toit
UCcEibFIpaNRibOGT35p-OxQ,Alari Allika,#Estonia#Travel#Teacher#Exploring#Experiments#Lifting#Investing,@alariallika1298,88,10386,20,False,2013-09-14T14:54:11Z,EE,,#Travel #traveling #Estonia #youtuber,UUcEibFIpaNRibOGT35p-OxQ,"https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Health",eesti investeerimine
UCWKpi3kI9oTK-URLiNcdjdQ,Stella Nahkur,"Minu digitaalne päevik mu ettevõtmistest välisüliõpilasena, elades ja õppides Saksamaal
Rohkem olen aktiivsem TikTokis🫶🏻 @stellanahkur (Stella in Germany)
",@stellanahkur,150,4293,10,False,2012-11-24T10:08:42Z,EE,,"vlogid vlogs eesti ""elu saksamaal"" reisivlog ""maria rannaväli"" ""maria vlog"" ""eesti vlog"" kozip hensugusta ""eesti youtube"" krispoiss sidni",UUWKpi3kI9oTK-URLiNcdjdQ,"https://en.wikipedia.org/wiki/Tourism, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Food",eesti vlog
UC7YCaZCkUiXs_RNdoChxvrQ,Tugev E,"Short interviews in Estonian with non-native speakers. To begin to understand the language.

It is planned that there will be an original recording and a recording of analysis with captions and replays. But, if there is enough enthusiasm for it. =) And enthusiasm. The project is done only on enthusiasm.

If you decide to support the author of the project, then you can treat me to virtual coffee. (https://www.buymeacoffee.com/dmitrimakonnen). Thank you!


— — —
About me. I'm Dmitri Makonnen and I",@tugev-e,21,818,10,False,2023-10-21T22:00:59.071082Z,EE,,"""estonian lenguage"" ""эстонский язык"" ""Естонська мова"" ""estonio idioma"" 愛沙尼亞語。 愛沙尼亞語",UU7YCaZCkUiXs_RNdoChxvrQ,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Society, https://en.wikipedia.org/wiki/Knowledge",eesti keeles
UCnUwITiJ8AkGiK9ltN-6ILg,"Mehed, hakkame elama!","Saatesari ja podcast Eesti meeste tervisest 🇪🇪💪🏻🇪🇪
Seisame selle eest, et meie mehed elaksid kauem tervena! 💪🏻 🙏🏻👊🏻
",@mehedhakkameelama,10,570,83,False,2025-08-31T21:33:27.718994Z,,,,UUnUwITiJ8AkGiK9ltN-6ILg,,eesti taskuhääling
UC3lv3tEH2cGXfCbBFvZFQGA,Hiiumaa Rattakross,,@hiiumaarattakross4348,0,605,2,False,2012-08-12T22:58:42Z,,,,UU3lv3tEH2cGXfCbBFvZFQGA,https://en.wikipedia.org/wiki/Lifestyle_(sociology),hiiumaa
UCYmDBexODs-LjqexC-WnR7g,Mariin Manglus,"Hei,

Olen Mariin, kel kaaslasteks maailma parim mees Raido ja imearmas tütar Nora Maria.
Olen lõpetanud Maaülikooli bakalaureuse õppe iluaianduse erialal, lisaks õpin USA kaugõppes holistilist toitumist, teisisõnu, kuidas aidata inimesel end toiduga ravida (praegu on õpingud pausi peal, kuna pisike preili sirgub kodus). Ka olen kergejõustikuga tegelenud ja väikestele lastele Tartu Ülikooli Akadeemilises Spordiklubis trenne andnud. Samuti meeldib mulle massaaži teha, lugeda, näputööd teha, süüa ",@mariinmanglus4948,5,2111,8,False,2011-08-25T06:35:04Z,,,,UUYmDBexODs-LjqexC-WnR7g,"https://en.wikipedia.org/wiki/Food, https://en.wikipedia.org/wiki/Health, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",minu elu
UCxpI5M-P8jpoBIDWKA4rdog,TASKURÖÖKING,"Hip-hop. Kultuur. Muusika. Looming. 
Saates kuuled juttu hip-hop kultuurist ning üldiselt loovusest ja eneseväljendusest. Vestlus liigub skaalal sügav kuni jabur.
Seda kõike rikastavad skeenega seotud külalised.
Jobska & MACI ise jagavad kogemusi ning arutavad teemadel, mis vajavad arutamist.

Kirjutage meile: taskurooking@gmail.com

Hostid:
Sabka
MACI
Onu Jobska
",@taskurooking985,125,9030,37,False,2019-03-31T12:20:06Z,,,,UUxpI5M-P8jpoBIDWKA4rdog,"https://en.wikipedia.org/wiki/Hip_hop_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti kultuur
UCDlGuYoiJEh87wfrETMKs0w,JustGronEST,"Tere olen eesti youtuber kes teeb videosi erinevatest mängudest koos oma sõpradega.

",@justgronest,389,34489,29,False,2023-07-20T14:05:19.64124Z,,,,UUDlGuYoiJEh87wfrETMKs0w,"https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Action_game",eesti keeles
UC8KM6tBUMunMGosYBY34c2Q,Silent Estonian Nature,,@silent_estonia,16,7311,52,False,2016-10-08T11:06:54Z,EE,,estonia eesti äntu sinijärv nature travel photography dji drone ptushkin эстония раквере птушкин фото дрон narva tõrvajõe waterfall нарва водопад блогер,UU8KM6tBUMunMGosYBY34c2Q,"https://en.wikipedia.org/wiki/Tourism, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti loodus
UC7eHXpwoEYta53TF71vjKjA,Wushu Eesti,,@wushueesti475,353,79345,31,False,2017-05-10T20:30:37Z,,,,UU7eHXpwoEYta53TF71vjKjA,"https://en.wikipedia.org/wiki/Mixed_martial_arts, https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti sport
UCCk1DiHKg13gz6tnp7v0S3Q,matujajuku,"Komöödia, huumor, paroodia ja kõik muu, mis naerma ajab. Need tüübid ei hoia tagasi!",@matujajuku,23,3844,14,False,2022-10-21T15:05:28.388154Z,,,,UUCk1DiHKg13gz6tnp7v0S3Q,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Humour, https://en.wikipedia.org/wiki/Entertainment",eesti komöödia
UCuRjKRmDB8rzF5jjPc0TORw,TAEVATREPP,,@taevatrepp,22,13529,33,False,2010-01-31T13:14:02Z,,,,UUuRjKRmDB8rzF5jjPc0TORw,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Basketball, https://en.wikipedia.org/wiki/Association_football",eesti korvpall
UCJ8xSaALablNHwVz7YmF-Bg,Helgi Sallo,"Helgi Sallo /10.08.1941 Tallinn/ on Eesti laulja ning näitleja. 

https://www.facebook.com/HelgiSallo/

http://www.muusika.ee/ansamblid/helgi-sallo.html

https://et.wikipedia.org/wiki/Helgi_Sallo",@helgisallo7719,437,300034,7,False,2015-11-21T14:57:33Z,EE,,,UUJ8xSaALablNHwVz7YmF-Bg,"https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Music",eesti laulud
UCn3as94dcDECpPP2d_kXXYg,Noyade,remix remix remix remix,@noyade,2430,2182780,46,False,2011-01-13T16:12:25Z,EE,,MUSIC,UUn3as94dcDECpPP2d_kXXYg,"https://en.wikipedia.org/wiki/Hip_hop_music, https://en.wikipedia.org/wiki/Electronic_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",eesti muusika
UCo4tBBRzB1WOq-JwkGRoQEA,Coop Saaremaa,,@coopsaaremaa1151,30,6713,34,False,2019-12-16T23:24:47.899671Z,,,,UUo4tBBRzB1WOq-JwkGRoQEA,https://en.wikipedia.org/wiki/Lifestyle_(sociology),saaremaa
UCQrnMwLqe7De01SNGDbMtPQ,TV Ise,"Uut ja vana, laulud ja lood.",@tvise2902,662,819181,179,False,2020-04-16T17:23:34.262318Z,EE,,,UUQrnMwLqe7De01SNGDbMtPQ,https://en.wikipedia.org/wiki/Music,eesti laulud
UC4LfH8q451sciwPuUTL6pew,Coolbet Eesti,"Coolbeti näol on tegu on eestimaise spordiennustuse ettevõttega, mis pakub hetkel tööd enamale kui 350 inimesele. Enamik neist töötavad ettevõtte peakontoris Tallinnas. Lisaks spordiennustuse tootele pakub Coolbet oma klientidele võimalust mängida ka pokkerit ja kasiinomänge. Coolbet on ka mitmete võistkondade nimi või suurtoetaja nii kodu- kui välismaal. Jalgpallis oleme aastaid olnud Pärnu Vapruse peatoetaja, Eesti korvpallis oleme 2023. aastast Keila Coolbeti nimitoetaja ning nende kõrval spo",@coolbeteesti,4350,1907577,83,False,2021-03-01T07:31:13.389495Z,EE,,Spordipanustamine Pokker Kasiino Sport,UU4LfH8q451sciwPuUTL6pew,"https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Association_football",eesti
UC8PmjwqOmuCZmj6bigBaohQ,Põhja-Tallinn,"Ansambli Põhja-Tallinn ametlik kanal

Stiililt viljeleb bänd hiphopi ja poprocki vahelist muusikat. Kõik lood on eesti keelsed ja bändiliikmete enda kirjutatud, loomingus sisaldub palju autorite elus läbielatut.
",@wilddisease,33300,40320342,124,False,2006-08-21T12:23:20Z,EE,et,"Põhja-Tallinn ""Meil on aega veel"" ""Lähen ja tulen"" ""nii lihtsalt ei saa"" ""alati olemas"" ""petteid loond"" eesti ""music video"" ""wild disease"" AG",UU8PmjwqOmuCZmj6bigBaohQ,"https://en.wikipedia.org/wiki/Hip_hop_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",tallinn
UCXkds9V09TylfmQ8ylX2sBA,CINAMON Kino Eesti,"CINAMON asutati 2005. aastal ja ettevõtte peakontor asub Tallinnas, Eestis. CINAMON on kiiresti arenev kinokett ja meie eesmärk on pakkuda kõige nauditavamat kinoelamust.

CINAMON opereerib 7 kino Eestis, Soomes, Lätis ja Leedus, mis mahutavad korraga enam kui 1,5 miljonit külastajat ja näitavad üle 57000 linastuse aastas.
Eestis on CINAMONil kaks kino – Tallinnas T1 ja KOSMOS.

CINAMONi kinokavas on populaarsed Hollywoodi filmid, kunstifilmid, kodumaised filmid, aga ka alternatiivne programm – ",@cinamonkinoeesti1949,13,5944,13,False,2020-09-23T11:26:40.39376Z,EE,,cinamonkino cinamoneesti cinamont1 cinamonkosmos,UUXkds9V09TylfmQ8ylX2sBA,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film",eesti meelelahutus
